boundary,file,line,snippet
PROCESS,scripts/bhm_launcher.py,741,completed = subprocess.run(
PROCESS,scripts/bhm_launcher.py,744,"stdin=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,959,proc = subprocess.Popen(
PROCESS,scripts/bhm_launcher.py,962,"stdout=subprocess.PIPE,"
PROCESS,scripts/bhm_launcher.py,963,"stderr=subprocess.STDOUT,"
PROCESS,scripts/bhm_launcher.py,964,"stdin=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2042,"terminate_process_tree(token if isinstance(token, subprocess.Popen) else None)"
PROCESS,scripts/bhm_launcher.py,2043,subprocess.run(
PROCESS,scripts/bhm_launcher.py,2046,"stdin=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2047,"stdout=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2048,"stderr=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2069,"""powershell"","
PROCESS,scripts/bhm_launcher.py,2087,"terminate_process_tree(token if isinstance(token, subprocess.Popen) else None)"
PROCESS,scripts/bhm_launcher.py,2131,subprocess.run(
PROCESS,scripts/bhm_launcher.py,2134,"stdin=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2135,"stdout=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2136,"stderr=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2164,subprocess.run(
PROCESS,scripts/bhm_launcher.py,2167,"stdin=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2168,"stdout=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,2169,"stderr=subprocess.DEVNULL,"
PROCESS,scripts/bhm_reflection_daemon.py,67,"1. Прямые дубликаты (похожие фиксы сокетов, команд PowerShell, Docker)."
PROCESS,scripts/build-release-trust.py,55,result = subprocess.run(
PROCESS,scripts/build-release-trust.py,62,"except (OSError, subprocess.SubprocessError):"
PROCESS,scripts/build-release-trust.py,72,result = subprocess.run(
PROCESS,scripts/build-release-trust.py,79,"except (OSError, subprocess.SubprocessError):"
PROCESS,scripts/build-release.ps1,93,$boundaryProbe = & powershell.exe -NoProfile -ExecutionPolicy Bypass -File $sourceBoundaryScript -RepoRoot $repoRoot
PROCESS,scripts/build-release.ps1,288,& powershell.exe -NoProfile -ExecutionPolicy Bypass -File $sourceBoundaryScript -RepoRoot $repoRoot -StagingRoot $releaseDir -ArchivePath $zipPath
PROCESS,scripts/cutover-readiness.ps1,44,$surfaceJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $surfaceValidator
PROCESS,scripts/cutover-readiness.ps1,48,$runtimeJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $runtimeValidator -BaseUrl $serviceUrl -AsJson
PROCESS,scripts/cutover-readiness.ps1,52,$identityJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $identityValidator -AsJson
PROCESS,scripts/cutover-readiness.ps1,56,$securityJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $securityValidator -BaseUrl $serviceUrl -AsJson
PROCESS,scripts/cutover-readiness.ps1,60,$storeJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $storeValidator -BaseUrl $serviceUrl -AsJson
PROCESS,scripts/cutover-readiness.ps1,64,$hookQueueJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $hookQueueValidator -BaseUrl $serviceUrl -AsJson
PROCESS,scripts/cutover-readiness.ps1,68,$retentionJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $retentionValidator -BaseUrl $serviceUrl -AsJson
PROCESS,scripts/cutover-readiness.ps1,72,$resilienceJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $resilienceValidator -BaseUrl $serviceUrl -AsJson
PROCESS,scripts/rebuild-bhm-p28-wi68-inventory.py,26,"rows = subprocess.check_output([""git"", ""-C"", str(SOURCE), ""ls-files""], text=True).splitlines()"
PROCESS,scripts/runtime-endpoints.ps1,29,# launcher/PowerShell handoff; Get-Item then throws a duplicate-key
PROCESS,scripts/start-bhm-authoritative.ps1,105,# PowerShell Start-Process can fail before launch when the inherited Windows
PROCESS,scripts/start-bhm-authoritative.ps1,330,Start-BhmDetachedHidden -FilePath 'powershell.exe' `
PROCESS,scripts/start-bhm-authoritative.ps1,333,Start-BhmDetachedHidden -FilePath 'powershell.exe' `
PROCESS,scripts/start-bhm-workspace.ps1,103,Start-Process `
PROCESS,scripts/start-bhm-workspace.ps1,104,"-FilePath ""powershell.exe"" `"
PROCESS,scripts/test-bhm-crystallize-worker.ps1,41,$process = Start-Process `
PROCESS,scripts/validate-bhm-observation-identity.ps1,49,$output = @($PayloadJson | & powershell -NoProfile -ExecutionPolicy Bypass -File $hookScript -ScriptName $ScriptName -DryRun 2>&1)
PROCESS,scripts/validate-bhm-observation-identity.ps1,59,$output = @(& powershell -NoProfile -ExecutionPolicy Bypass -File $ScriptPath @Arguments 2>&1)
PROCESS,scripts/validate-bhm-observation-identity.ps1,75,"-Detail $(if (@($parseErrors).Count -eq 0) { ""PowerShell parser clean"" } else { (@($parseErrors | ForEach-Object Message) -join '; ') })"
PROCESS,scripts/validate-bhm-observation-security.ps1,51,"if (@($parseErrors).Count -eq 0) { ""PowerShell parser clean"" } else { (@($parseErrors | ForEach-Object Message) -join '; ') }"
PROCESS,scripts/validate-bhm-observation-security.ps1,79,& powershell -NoProfile -ExecutionPolicy Bypass -File $senderScript `
PROCESS,scripts/validate-bhm-observation-security.ps1,101,& powershell -NoProfile -ExecutionPolicy Bypass -File $senderScript `
PROCESS,scripts/validate-bhm-p1.9-resilience.ps1,138,& powershell -NoProfile -ExecutionPolicy Bypass -File $securityValidator -BaseUrl $BaseUrl -AsJson 2>&1
PROCESS,scripts/validate-bhm-p15-regression.py,49,"""powershell"","
PROCESS,scripts/validate-bhm-p15-regression.py,58,"result = subprocess.run(command, capture_output=True, text=True, timeout=20, check=False)"
PROCESS,scripts/validate-bhm-p15-regression.py,59,"except (OSError, subprocess.SubprocessError) as exc:"
PROCESS,scripts/validate-bhm-p15-regression.py,79,"result = subprocess.run(command, capture_output=True, text=True, timeout=90, check=False)"
PROCESS,scripts/validate-bhm-p15-regression.py,80,"except (OSError, subprocess.SubprocessError) as exc:"
PROCESS,scripts/validate-bhm-p17.1-llm-inventory.py,206,"result = subprocess.run(command, capture_output=True, text=True, timeout=5, check=False)"
PROCESS,scripts/validate-bhm-p17.1-llm-inventory.py,207,"except (OSError, subprocess.SubprocessError):"
PROCESS,scripts/validate-bhm-p18.12-adapter-generation.py,24,completed = subprocess.run(
PROCESS,scripts/validate-bhm-p21.10-12-activation-dispositions.py,31,migration = subprocess.run(
PROCESS,scripts/validate-bhm-p21.14-source-reclassification.py,27,completed = subprocess.run(
PROCESS,scripts/validate-bhm-p21.15-parser-parity.py,21,"""powershell"": ""function Invoke-Route { Invoke-Helper }\nfunction Invoke-Helper { return $true }\n"","
PROCESS,scripts/validate-bhm-p21.15-parser-parity.py,45,"suffix = {""python"": "".py"", ""javascript"": "".js"", ""typescript"": "".ts"", ""powershell"": "".ps1"", ""markdown"": "".md""}[language]"
PROCESS,scripts/validate-bhm-p21.18-source-freeze.py,15,"result = subprocess.run([""git"", *args], check=True, capture_output=True, text=True, encoding=""utf-8"", env=env)"
PROCESS,scripts/validate-bhm-p23.1-small-repo.py,36,result = subprocess.run(
PROCESS,scripts/validate-bhm-p28-acceptance.py,109,tracked_src = subprocess.run(
PROCESS,scripts/validate-bhm-p28-acceptance.py,116,"except (OSError, subprocess.CalledProcessError):"
PROCESS,scripts/validate-bhm-p28-wi68-component-inventory.py,20,rows = subprocess.check_output(
PROCESS,scripts/validate-bhm-p28-wi83-git-impact.py,25,"result = subprocess.run([""git"", ""-C"", str(root), *args], check=True, capture_output=True, text=True, encoding=""utf-8"", env=env)"
PROCESS,scripts/validate-bhm-portable-install.ps1,123,$process = Start-Process -FilePath $python -ArgumentList @(
PROCESS,scripts/validate-bhm-wi00-source-passport.py,30,completed = subprocess.run(
PROCESS,scripts/validate-bhm-wi01-repository-index.py,34,subprocess.run(
PROCESS,scripts/validate-bhm-wi01-repository-index.py,204,denied = subprocess.run(
PROCESS,scripts/validate-bhm-wi01-repository-index.py,223,allowed = subprocess.run(
PROCESS,scripts/validate-bhm-wi01-repository-index.py,243,denied_watch = subprocess.run(
PROCESS,scripts/validate-bhm-wi02-code-graph.py,161,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""build"", ""--root"", str(root), ""--database"", str(temp_root / ""cli.sqlite3""), ""--project"", ""fixture""], capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi03-code-graph-query.py,215,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""explain"", ""--operation"", ""symbol"", ""--query"", ""get_items"", ""--root"", str(root), ""--database"", str(database), ""--project"", ""fixture"", ""--root-id"", state.root_id, ""--time-budget-ms"", ""2000"", ""--report"", str(cli_report)], cwd=REPO_ROOT, "
PROCESS,scripts/validate-bhm-wi03-code-graph-query.py,220,"benchmark = subprocess.run([sys.executable, str(BENCHMARK_PATH), ""--files"", ""24"", ""--iterations"", ""3"", ""--p95-budget-ms"", ""2000"", ""--report"", str(benchmark_report)], cwd=REPO_ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi04-conventions.py,137,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""preview"", ""--root"", str(root), ""--database"", str(database), ""--project"", ""fixture"", ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi04-conventions.py,140,"denied = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""build"", ""--root"", str(root), ""--database"", str(database), ""--project"", ""fixture""], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi04-conventions.py,143,"benchmark = subprocess.run([sys.executable, str(BENCHMARK_PATH), ""--files"", ""24"", ""--iterations"", ""3"", ""--p95-budget-ms"", ""2000"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi05-session-capture.py,119,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""preview"", ""--fixture"", str(fixture_path), ""--project"", ""fixture"", ""--session-id"", ""sess-1"", ""--disclosure"", ""audit"", ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi05-session-capture.py,123,"benchmark = subprocess.run([sys.executable, str(BENCHMARK_PATH), ""--items-per-source"", ""20"", ""--iterations"", ""8"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi06-memory-graph.py,84,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""build"", ""--database"", str(temp / ""cli.sqlite3""), ""--fixture"", str(fixture_path), ""--project"", ""fixture"", ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi06-memory-graph.py,88,"benchmark = subprocess.run([sys.executable, str(BENCHMARK_PATH), ""--items"", ""24"", ""--iterations"", ""8"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi07-task-graph.py,78,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""build"", ""--database"", str(temp / ""cli.sqlite3""), ""--fixture"", str(fixture_path), ""--project"", ""fixture"", ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi07-task-graph.py,82,"benchmark = subprocess.run([sys.executable, str(BENCHMARK_PATH), ""--items"", ""24"", ""--iterations"", ""8"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi08-unified-context.py,98,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""compile"", ""--items-file"", str(items_path), ""--project"", ""fixture"", ""--query"", ""run"", ""--token-budget"", ""600"", ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi08-unified-context.py,102,"benchmark = subprocess.run([sys.executable, str(BENCHMARK_PATH), ""--items-per-source"", ""20"", ""--iterations"", ""8"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi09-llm-code-fabric.py,57,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""preview"", ""--task-type"", ""code_summary"", ""--project"", ""fixture"", ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi09-llm-code-fabric.py,61,"benchmark = subprocess.run([sys.executable, str(BENCHMARK_PATH), ""--iterations"", ""20"", ""--p95-budget-ms"", ""100"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi10-factories.py,60,"cli = subprocess.run([sys.executable, str(CLI_PATH), ""--action"", ""preview"", ""--fixture"", str(fixture_path), ""--project"", ""fixture"", ""--risk-class"", ""high"", ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi10-factories.py,64,"benchmark = subprocess.run([sys.executable, str(BENCHMARK_PATH), ""--items"", ""16"", ""--iterations"", ""8"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi11-unified-mcp.py,80,"cli = subprocess.run([sys.executable, str(CLI), ""--fixture"", str(fixture_path), ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi11-unified-mcp.py,84,"benchmark = subprocess.run([sys.executable, str(BENCHMARK), ""--iterations"", ""12"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi12-human-ui.py,71,"cli = subprocess.run([sys.executable, str(CLI), ""--fixture"", str(fixture_path), ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi12-human-ui.py,75,"benchmark = subprocess.run([sys.executable, str(BENCHMARK), ""--iterations"", ""16"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi13-capability-router.py,56,"cli = subprocess.run([sys.executable, str(CLI), ""--fixture"", str(fixture_path), ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi13-capability-router.py,60,"benchmark = subprocess.run([sys.executable, str(BENCHMARK), ""--iterations"", ""24"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi14-migration.py,67,"cli = subprocess.run([sys.executable, str(CLI), ""--fixture"", str(fixture_path), ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi14-migration.py,71,"benchmark = subprocess.run([sys.executable, str(BENCHMARK), ""--items"", ""24"", ""--iterations"", ""16"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi15-security.py,70,"cli = subprocess.run([sys.executable, str(CLI), ""--fixture"", str(fixture_path), ""--report"", str(cli_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi15-security.py,74,"benchmark = subprocess.run([sys.executable, str(BENCHMARK), ""--items"", ""32"", ""--iterations"", ""16"", ""--p95-budget-ms"", ""250"", ""--report"", str(benchmark_report)], cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi17-final-acceptance.py,37,"result = subprocess.run(command, cwd=ROOT, env=env, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate-bhm-wi17-final-acceptance.py,73,"dependency_ok, dependency_output = _run([""powershell"", ""-NoProfile"", ""-ExecutionPolicy"", ""Bypass"", ""-File"", str(ROOT / ""scripts"" / ""validate-bhm-dependencies.ps1""), ""-AsJson""], env=env)"
PROCESS,scripts/validate_public_tree.py,29,"result = subprocess.run([""git"", ""-C"", str(repo), ""diff"", ""--cached"", ""--name-only""], check=True, capture_output=True, text=True, encoding=""utf-8"")"
PROCESS,scripts/validate_public_tree.py,52,"check = subprocess.run([""git"", ""-C"", str(repo), ""check-ignore"", ""--no-index"", ""--quiet"", ""--"", probe], check=False)"
PROCESS,scripts/verify-release-trust.py,256,completed = subprocess.run(
PROCESS,src/blackholememory/agents/developer_agent.py,754,result = subprocess.run(
PROCESS,src/blackholememory/agents/developer_agent.py,761,"except (OSError, subprocess.TimeoutExpired):"
PROCESS,src/blackholememory/agents/developer_agent.py,784,soft = subprocess.run(
PROCESS,src/blackholememory/agents/developer_agent.py,792,"except (OSError, subprocess.TimeoutExpired) as exc:"
PROCESS,src/blackholememory/agents/developer_agent.py,797,forced = subprocess.run(
PROCESS,src/blackholememory/agents/developer_agent.py,806,"except (OSError, subprocess.TimeoutExpired) as exc:"
PROCESS,src/blackholememory/app.py,570,"- Docker, WSL, PowerShell, Qdrant, Mem0, MCP, runtime, worker, ports, deploy, or local infrastructure issues => domain=infra."
PROCESS,src/blackholememory/app.py,5027,"Start-Process -FilePath ""powershell.exe"" -ArgumentList @("
PROCESS,src/blackholememory/app.py,5039,# only minimizes the console and can still flash a visible PowerShell
PROCESS,src/blackholememory/app.py,5040,"# window during a BHM restart.  Spawn PowerShell directly as a detached,"
PROCESS,src/blackholememory/app.py,5050,startupinfo = subprocess.STARTUPINFO()
PROCESS,src/blackholememory/app.py,5051,startupinfo.dwFlags |= subprocess.STARTF_USESHOWWINDOW
PROCESS,src/blackholememory/app.py,5052,startupinfo.wShowWindow = subprocess.SW_HIDE
PROCESS,src/blackholememory/app.py,5053,process = subprocess.Popen(
PROCESS,src/blackholememory/app.py,5055,"""powershell.exe"","
PROCESS,src/blackholememory/app.py,5063,"stdin=subprocess.DEVNULL,"
PROCESS,src/blackholememory/app.py,5064,"stdout=subprocess.DEVNULL,"
PROCESS,src/blackholememory/app.py,5065,"stderr=subprocess.DEVNULL,"
PROCESS,src/blackholememory/app.py,5089,result = subprocess.run(
